order_id,customer_id,order_date,order_value,category,discount_pct,payment_method,is_first_time_buyer,customer_past_orders,customer_past_return_rate,delivery_pincode_tier,size_variant_flag,days_to_deliver,time_of_day_ordered,_latent_propensity,p_return_true,returned
2497b84b-dd8b-4a54-8291-726c37d6ccc7,3f888151-69ed-4006-b5f2-68afced6201b,2025-07-13,653.8,fashion,0.065,COD,0,2,0.109,tier2,1,3,evening,0.10820090543681238,0.4722,1
44aafbbd-5939-4d58-9261-e391c190f117,b36dde2e-e09b-4224-b113-133cdade54b5,2025-10-04,4169.03,fashion,0.154,UPI,1,0,,tier2,1,3,evening,0.13745108080776064,0.374,0
d8f227f2-0ce6-43a2-96bc-ea8a65bafb8d,77e96371-82ca-416e-af8f-071e169e4282,2025-01-06,2165.67,fashion,0.421,UPI,1,0,,metro,1,4,evening,0.25979890009270734,0.4406,1
a8a6b991-68bf-4c82-be08-54bc071bb2fd,bdf5e5de-7033-4345-ac37-819738c0e957,2025-06-05,250.0,beauty,0.27,COD,1,0,,metro,0,3,evening,0.2211439005048725,0.3606,0
363a4d72-5f03-426d-aa7a-d724fbc42c11,e46f6f26-c239-4aa1-9c65-1209e9e43c60,2025-10-06,2985.15,beauty,0.196,UPI,0,1,0.092,tier2,0,4,evening,0.24597285000833133,0.0441,0
b5a6c114-d902-4fe2-989b-daeb01bc06e7,afbedcf2-f5d0-441d-8f1d-dff0523a9d8e,2025-02-03,419.13,fashion,0.337,COD,1,0,,tier2,0,1,afternoon,0.08979930230446,0.3576,1
403d0347-96db-418f-bdd3-a6b45e41fe48,4ab3cbf1-5914-4c42-b2e7-1238debcf239,2025-03-05,6755.88,fashion,0.474,COD,1,0,,tier2,1,3,night,0.2033814634391261,0.4806,0
e77da7c3-c550-427c-8365-d512d81e9a70,21644b40-c53f-493e-af3f-29e3483e3d9b,2025-05-09,2037.62,electronics,0.173,COD,1,0,,tier2,0,2,morning,0.22287364608691065,0.2146,0
0dbdc6fe-8a7f-47f3-9d66-85528e12a5a5,3f175ef7-cb46-404c-ae55-2d22b3544172,2025-09-09,275.77,fashion,0.368,UPI,1,0,,metro,1,4,night,0.048627470043128354,0.3147,0
a8bba759-3342-4982-84a3-b54469e0eba5,937f81a2-0c57-467d-869e-aaae2412816a,2025-04-04,3894.78,electronics,0.274,UPI,0,1,0.348,metro,0,4,morning,0.2365731909103324,0.0393,1
b5998fe3-a42b-4926-a404-31ea62a75268,21644b40-c53f-493e-af3f-29e3483e3d9b,2025-07-13,992.09,grocery,0.291,card,0,1,0.171,tier3,0,9,night,0.22287364608691065,0.113,0
737464f7-141e-47f9-b8e7-a3e5c8273eb0,937f81a2-0c57-467d-869e-aaae2412816a,2025-02-24,844.68,home,0.364,COD,0,2,0.199,tier3,0,4,afternoon,0.2365731909103324,0.486,1
0ad3a807-3450-4d2f-a989-f90220d552e9,2e69e260-0ee4-43cf-9c88-a409981081c6,2025-07-03,2126.51,electronics,0.456,card,1,0,,tier3,0,3,night,0.41585134920398,0.1442,0
223c97d9-9dce-461b-92ac-632ed5c6507a,96605643-5d7c-4608-a7b9-f8a186bcac96,2025-04-13,11107.46,beauty,0.24,COD,1,0,,tier3,0,6,evening,0.26428705277408854,0.4282,1
06b6f145-d7a7-4593-a402-3c1936446f2d,6691be4b-2f05-471e-880b-641b361f736f,2025-09-08,2836.75,beauty,0.083,UPI,1,0,,tier2,0,3,morning,0.2916477929418046,0.2156,1
e4eeef9e-0a81-4389-9666-b2bdeba5fb70,6691be4b-2f05-471e-880b-641b361f736f,2025-09-18,5092.1,electronics,0.081,UPI,0,1,0.32,metro,0,3,morning,0.2916477929418046,0.0142,0
fc98ce85-6048-4989-bb59-268868b84333,f511f812-b332-434e-84ac-a8d69f0d2875,2025-06-23,564.53,home,0.481,UPI,1,0,,metro,0,5,night,0.1091421274751211,0.2489,0
936d5649-98d6-43f8-baf6-8ac6b66f4f6d,bdf5e5de-7033-4345-ac37-819738c0e957,2025-07-01,6329.53,fashion,0.086,UPI,0,1,0.291,tier2,1,1,morning,0.2211439005048725,0.0923,0
240e6496-09bf-4d31-9aac-07be4578144c,03155ba3-cd3a-4a32-9885-eaa1d5a0f4a0,2025-03-01,3585.07,fashion,0.275,UPI,1,0,,metro,1,1,evening,0.4955830568370258,0.1222,0
a02506fb-858d-420a-a907-c330b872829d,77e96371-82ca-416e-af8f-071e169e4282,2025-04-17,363.61,home,0.064,COD,0,1,0.223,metro,0,3,night,0.25979890009270734,0.066,1
10f64a5d-b226-439f-8f24-af448aff9b54,737e35bc-4ea3-42a4-9c26-b22f7099bf28,2025-08-12,1634.14,fashion,0.022,card,1,0,,metro,1,6,evening,0.05662677973259444,0.4034,0
70f5e1df-1f63-4b99-8cbe-b321f8101462,1430da84-3676-4e2f-a20c-58786ed1d466,2025-04-20,1124.43,beauty,0.112,COD,0,1,0.147,metro,1,3,afternoon,0.22121655786542901,0.1129,0
5d25e6da-0b50-477d-9734-803ae55cb153,d0f3def4-10c3-442b-9b93-148c1f1e3a46,2025-03-09,402.53,fashion,0.504,COD,1,0,,tier3,1,5,afternoon,0.2928560981860891,0.9331,1
2ea2a73c-7257-4b4a-b7e4-30644a30ac2b,ebb8a1f2-51a7-4500-b1ee-9350840d7c45,2025-07-18,258.67,grocery,0.142,UPI,1,0,,metro,0,7,evening,0.2923331864352393,0.133,0
edd987c0-43a9-440b-a67a-7a646cfc4464,c8a7524e-36b1-4fee-b565-91c6a8438582,2025-07-14,5158.96,electronics,0.437,card,1,0,,metro,0,2,evening,0.15960867264431888,0.1152,0
462163c5-1aa8-466d-851f-80718577ae02,c74291cc-50dd-48a2-918a-2263305eb957,2025-05-25,1081.56,fashion,0.116,COD,0,1,0.238,tier3,1,3,night,0.2897378778415542,0.25,0
a3026a1c-b15f-467a-8b5e-41b3dfe4f9a5,c93c6de8-9490-43c9-a1b4-b58f531b4584,2025-06-25,9924.71,electronics,0.372,UPI,1,0,,tier3,0,6,evening,0.04047509547806022,0.1177,0
f3099325-fa05-4c28-a764-be7f20132aba,ad87b3e3-8b3e-438e-8994-51127b85c296,2025-10-25,449.49,home,0.309,UPI,1,0,,metro,0,1,morning,0.06067469417646223,0.2417,0
dfb697d5-8f5f-49a3-8089-4d17e0f164f3,36d6b08a-5436-4a2f-83c2-120975d4be7f,2025-05-13,753.68,fashion,0.055,card,0,1,0.182,tier2,1,3,evening,0.04915448350944119,0.2357,1
db8bc4f6-915a-4f51-99e4-2a36d37dac9f,afbedcf2-f5d0-441d-8f1d-dff0523a9d8e,2025-07-21,524.62,fashion,0.239,UPI,0,1,0.127,metro,1,4,morning,0.08979930230446,0.2615,1
0ed4ca56-3313-40a9-9d27-2ab513e25e2a,dafa4cb3-c022-4df8-a53f-f33eccbb2af0,2025-08-18,1965.58,fashion,0.305,COD,1,0,,tier2,1,4,morning,0.21055725528180214,0.8541,1
191bd8d3-f851-4a63-ad3b-84d4dd952b6e,f04fffa3-5b04-4da0-9f3b-8a6b87fc1e74,2025-01-04,572.7,beauty,0.295,COD,1,0,,metro,0,2,morning,0.3517803851773976,0.3198,1
5ddeaffb-6e47-4888-a267-2ee00aa41eab,2610fe33-8b0a-4c9b-8c47-756cf516e89b,2025-05-07,1286.0,home,0.204,UPI,1,0,,metro,0,5,evening,0.3007027884503935,0.1158,0
137d15ab-83a8-4565-a3d6-78d74ae2f36d,2c59936d-caf6-4146-92d2-512fed6fb2a4,2025-01-25,5436.44,fashion,0.478,UPI,1,0,,tier2,1,1,evening,0.38559486575544727,0.2626,0
3891effa-8ea5-474b-8f67-35672b57f76c,4cd5aebd-9645-4916-a283-2a50de156e5d,2025-06-06,3569.84,fashion,0.374,COD,1,0,,tier2,1,5,evening,0.16482652189748134,0.7405,0
2cb1fbcd-e37d-4dfb-a1ff-6b47316a94d9,cdfac639-c4a1-4655-be5a-2d787e76f71c,2025-06-28,464.32,fashion,0.186,UPI,1,0,,tier2,1,8,morning,0.18576378008237582,0.4439,1
139a1d44-5dfa-44fd-90b5-f8260a92f2d0,ac46d877-8423-49a6-902f-7054e0aa8316,2025-05-10,966.25,fashion,0.247,UPI,0,1,0.021,tier2,1,7,evening,0.05573145024510638,0.108,0
b197ca12-d431-470e-b2b3-97542963cc59,f511f812-b332-434e-84ac-a8d69f0d2875,2025-03-24,420.32,fashion,0.259,card,0,1,0.144,tier2,1,3,evening,0.1091421274751211,0.2187,0
d7539f0e-cad2-4ba8-b978-d75bbe925126,9624258c-4f43-4c23-8a52-ae3657722b57,2025-10-14,993.22,electronics,0.163,COD,0,1,0.379,metro,0,1,evening,0.4134664929263236,0.0464,0
9da9c30d-0a48-4eab-8bf1-e6364de68794,bcb984b1-9b6a-4ffd-b13b-a1e84be1d9a9,2025-10-27,746.34,fashion,0.131,card,1,0,,tier3,1,5,evening,0.3958288561774479,0.4567,1
e2f0a599-5b8f-4a7e-b38f-a69da4e889f6,b5daeff1-0e3f-47c3-be6d-6411c18d7d85,2025-03-06,1398.51,beauty,0.297,card,1,0,,metro,0,2,morning,0.12950940053657903,0.1712,0
34b597ae-3cc6-46b9-8ac4-2c2d6e3eb5b9,dbcfa484-3e27-41f3-a2d5-0bd20054c665,2025-06-04,318.24,fashion,0.123,netbanking,1,0,,tier2,1,3,evening,0.10784218495956682,0.3147,0
31a0d046-4bb5-4d6a-b130-6371fa2b3c2f,c194cfb2-f100-4d2c-893d-dbdc989f1426,2025-10-20,250.0,electronics,0.48,UPI,1,0,,metro,0,4,evening,0.2333357897188074,0.2704,0
7aea9d6e-300e-4446-8b83-1bdda42130ac,4c19ca15-e9d8-445e-9a4a-ef49bd34d343,2025-02-17,250.0,electronics,0.397,UPI,1,0,,tier2,0,3,morning,0.24706696213115537,0.0676,0
bbe21009-e9a1-4d25-ac8b-592808a31da0,9aa571df-aea2-47de-b06c-0ea67f546c81,2025-06-08,1814.26,fashion,0.433,COD,1,0,,tier2,1,3,evening,0.23081817084314912,0.7388,1
712595f6-e633-42a7-927c-92bd2ddf9963,fee7a85f-cf25-4349-b927-7a6f87b1bd3f,2025-09-20,2184.21,electronics,0.429,UPI,1,0,,tier2,0,1,afternoon,0.3325622338548419,0.1665,1
54f5b77d-dfef-482e-82de-7054bde03e5c,ee1573cf-855f-4d78-94ec-59176830795f,2025-06-09,1361.04,fashion,0.323,UPI,1,0,,tier3,1,4,afternoon,0.07319325355511432,0.4621,0
d746244f-fa6b-46f1-a2d9-3b6a897bbb61,e46f6f26-c239-4aa1-9c65-1209e9e43c60,2025-03-08,680.02,beauty,0.213,card,0,2,0.321,metro,0,1,evening,0.24597285000833133,0.154,0
695ad1b2-23f6-46ee-b2cd-81294a5be6ce,c098bafa-20a7-4c6c-9fce-d433c8e83be7,2025-05-15,3482.09,fashion,0.504,netbanking,0,1,0.227,tier3,1,6,afternoon,0.27580452681496,0.2623,0
c604d193-7847-4b5b-95ac-f39c73f3e70b,3f888151-69ed-4006-b5f2-68afced6201b,2025-09-09,1897.89,fashion,0.066,COD,0,3,0.058,tier2,1,1,morning,0.10820090543681238,0.2773,0
bca41c95-c60d-4fe9-8199-f62a3ba9b316,ca387ff8-0675-453b-aac2-60dc063177d4,2025-09-25,3393.6,fashion,0.327,UPI,1,0,,metro,1,1,afternoon,0.2560233812776348,0.3389,0
42c994db-d7cf-4d50-869b-ca811ede234d,e0be4c42-c5d2-46e6-98a3-f57143c81929,2025-05-29,543.98,beauty,0.219,COD,1,0,,metro,0,1,morning,0.23228588338828865,0.3218,0
2a55148b-84f5-4c34-b03b-c11039466da3,b36dde2e-e09b-4224-b113-133cdade54b5,2025-06-26,767.33,fashion,0.289,card,0,1,0.044,tier2,1,3,afternoon,0.13745108080776064,0.0851,0
37c2a21a-e5da-4c0e-82f1-43ab24e7ea1f,e0c7f018-d138-4b2a-8686-c7bc5a512a86,2025-10-14,1181.05,electronics,0.316,card,1,0,,metro,0,3,morning,0.32765833124561905,0.2545,0
91ed0347-06db-442e-849c-17ad7d99259b,8c999c97-976e-46cb-af9a-8058b87fe589,2025-02-09,653.99,home,0.228,COD,0,1,0.329,tier3,0,5,evening,0.34116143905998736,0.1789,1
42796de6-8ac8-4f5f-ade0-bb43b9e0306f,c8a7524e-36b1-4fee-b565-91c6a8438582,2025-05-28,2650.16,beauty,0.158,card,0,1,0.081,tier3,0,3,afternoon,0.15960867264431888,0.0373,0
0c0e43e2-98d2-43ac-ac14-70047cddc9f3,551aee57-0df4-4a51-9afa-0babaf28b33a,2025-08-02,1795.52,fashion,0.67,COD,1,0,,metro,1,1,afternoon,0.18168234468688693,0.4606,0
eed293bc-a656-4ac6-9ffd-02ac46965e2f,3f175ef7-cb46-404c-ae55-2d22b3544172,2025-08-08,4020.5,fashion,0.294,COD,0,1,0.0,tier2,0,4,evening,0.048627470043128354,0.1707,0
916f90dc-fb1d-4647-8e18-0c2a9e4eaecf,eb671c1e-81f6-496c-b68d-49ea47acde37,2025-02-19,288.66,grocery,0.491,card,1,0,,metro,0,1,afternoon,0.18608348760507418,0.109,0
6899199b-37fc-4769-af27-24bbba9bd651,b732b9b1-5184-4f45-af4d-630b007d8b56,2025-05-03,2446.58,fashion,0.108,netbanking,1,0,,metro,1,5,morning,0.3974441051585353,0.4599,0
242d7189-44e5-4079-9c2d-a61a637988f8,3c199261-e6e2-42ad-b4e0-535e7eb5a1c0,2025-08-09,371.42,electronics,0.17,UPI,1,0,,tier2,0,2,morning,0.3389478327833424,0.1049,1
0dc90797-8633-4a48-af61-a200e3590a59,e337d2a3-6032-4e1f-8ce4-a81121aa131e,2025-01-22,343.27,fashion,0.392,COD,0,2,0.249,tier2,1,3,evening,0.2771725532528444,0.5999,1
30225e0e-3c3f-449e-a6df-4ebedb347d5a,feea7c80-d662-4acf-a55b-6fe675e1cbec,2025-10-21,608.03,electronics,0.379,UPI,1,0,,metro,0,3,night,0.5777434668907969,0.2577,0
8f168977-f7f5-4346-8d17-f3a29092e7df,0378c4bd-f343-455a-bdc9-a9913f58cfda,2025-02-04,613.39,electronics,0.555,COD,1,0,,metro,0,5,evening,0.19283338499564623,0.5972,0
33cbfd0f-4ba1-4694-a487-f2b20db0137d,37407cb6-5b5f-4c6d-8d6f-fd7473362bdb,2025-09-20,3408.53,fashion,0.335,COD,1,0,,tier3,0,5,evening,0.24074547305735522,0.5735,0
de41ed1b-ac4f-475a-9d21-bc180d8dec36,386639da-c4fb-436b-9ced-e6f3c7021453,2025-02-28,1318.41,fashion,0.282,COD,1,0,,tier2,1,3,afternoon,0.13845962298865533,0.6294,1
5ede3b99-713a-4ab8-a94d-fd1be9a05437,b15097c2-354a-48aa-8b88-0fc27a70d24f,2025-04-26,250.0,fashion,0.197,UPI,1,0,,tier2,1,3,night,0.35941268307576457,0.6179,0
8476cb8d-7f5d-4a2a-b84f-2c442ed658ba,6c56ea03-6f25-465a-8841-c114051cab81,2025-01-07,1849.91,electronics,0.408,COD,1,0,,tier3,0,5,morning,0.29048499029100583,0.5746,0
c515861a-ce04-4994-b540-2003ea25bdd0,551aee57-0df4-4a51-9afa-0babaf28b33a,2025-08-25,1337.04,home,0.201,card,0,1,0.146,tier3,0,6,afternoon,0.18168234468688693,0.0335,0
400c9b32-4dc6-4528-bbaf-6a3eeda23d17,b35327f3-9a21-435b-a376-d3e29a326d89,2025-05-30,1402.68,fashion,0.491,UPI,1,0,,tier2,0,3,night,0.3174880999559512,0.402,0
