y_true,log_reg_prob,gb_prob,action,explanation
0,0.0937915793606383,0.1030507160637897,auto_approve,"Elevated risk driven by: COD payment, UPI payment, grocery category"
0,0.2715273523806812,0.18352185585694,flag_for_review,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category"
0,0.2527015918629099,0.3059110150767543,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category"
0,0.1252681465438573,0.1239047960800418,auto_approve,"Elevated risk driven by: home category, unusually low order value, grocery category"
0,0.2289950628942715,0.3156711009479352,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value"
0,0.0660478200948839,0.0559335310526163,auto_approve,"Elevated risk driven by: COD payment, UPI payment, grocery category"
0,0.2980923639520795,0.2113554399610758,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, tier3 delivery area"
0,0.2605790925329436,0.1936822427157472,flag_for_review,"Elevated risk driven by: customer's return history, beauty category, large discount"
0,0.0752992975942727,0.0970886550988675,auto_approve,"Elevated risk driven by: known return history, first-time buyer, beauty category"
0,0.4965745459740899,0.5713241243748778,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value"
0,0.6669718314556637,0.6313499839615941,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, large discount"
0,0.3322882007295487,0.2713758758715166,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, tier3 delivery area"
0,0.131469727252898,0.1272730801163321,auto_approve,"Elevated risk driven by: COD payment, home category, unusually low order value"
0,0.2931704157774655,0.4412702604647407,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, COD payment"
0,0.075572842807926,0.1078093683005995,auto_approve,"Elevated risk driven by: COD payment, UPI payment, grocery category"
1,0.2445656897045898,0.1908861377481581,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area"
0,0.4539967457310683,0.4510015345941622,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
0,0.0594406687316125,0.0725342408394935,auto_approve,"Elevated risk driven by: fashion category, UPI payment, grocery category"
0,0.0439518889607434,0.0882100648787401,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history, UPI payment"
1,0.516585431445982,0.5394923779611679,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
0,0.0513250885409518,0.0368583992198886,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, UPI payment"
0,0.2176322387763079,0.2020936054781186,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, home category"
0,0.088368297904106,0.1004405114277702,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, grocery category"
0,0.2616163691994617,0.2570283458488101,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area"
0,0.0131460992594133,0.0595714324179474,auto_approve,"Elevated risk driven by: metro delivery area, electronics category, card payment"
1,0.6026766823573438,0.7025448758308018,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, known return history"
0,0.2178155960500457,0.2356487511694742,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value"
1,0.1331171567559516,0.1491488547900013,auto_approve,"Elevated risk driven by: known return history, first-time buyer, unusually low order value"
0,0.2413263513573634,0.2710818640331314,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, beauty category"
0,0.0354393708396251,0.0408271337675677,auto_approve,"Elevated risk driven by: COD payment, UPI payment, electronics category"
0,0.5327562923904503,0.6735420515028605,flag_for_review,"Elevated risk driven by: large discount, customer's return history, COD payment"
0,0.2059908934239204,0.2991865685375765,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value"
1,0.5277098715632776,0.5351933102372588,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
0,0.0936864038079354,0.0740541974147359,auto_approve,"Elevated risk driven by: large discount, home category, unusually low order value"
0,0.0940225794641307,0.0761190427419337,auto_approve,"Elevated risk driven by: home category, grocery category, electronics category"
0,0.1050885448350891,0.1221489262685273,auto_approve,"Elevated risk driven by: fashion category, unusually low order value, grocery category"
0,0.2826531240741513,0.336479423444726,flag_for_review,"Elevated risk driven by: COD payment, tier3 delivery area, fashion category"
0,0.1377696230576748,0.153366075598548,auto_approve,"Elevated risk driven by: large discount, beauty category, grocery category"
1,0.3294566282568591,0.2948753218932098,flag_for_review,"Elevated risk driven by: COD payment, known return history, first-time buyer"
0,0.0437494129611084,0.0478587612855049,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history, metro delivery area"
0,0.2330533903347996,0.2572332949192219,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category"
0,0.1680256192649273,0.1909577576849098,flag_for_review,"Elevated risk driven by: customer's return history, large discount, beauty category"
0,0.093048391304735,0.0994335802252564,auto_approve,"Elevated risk driven by: customer's return history, large discount, beauty category"
0,0.3591350805832263,0.2481621669345556,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
0,0.0228525479157016,0.0441558383482478,auto_approve,"Elevated risk driven by: grocery category, card payment"
0,0.0693440886562595,0.0876325299822458,auto_approve,"Elevated risk driven by: large discount, unusually low order value, grocery category"
1,0.2754225114149373,0.3415697011654449,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category"
0,0.0747915917608648,0.0571322113433684,auto_approve,"Elevated risk driven by: fashion category, UPI payment, grocery category"
0,0.2639629531315947,0.3740611776475113,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value"
0,0.1302144945652132,0.0985721761904177,auto_approve,"Elevated risk driven by: customer's return history, COD payment, unusually low order value"
0,0.1034415963453022,0.1354028337267228,auto_approve,"Elevated risk driven by: customer's return history, beauty category, UPI payment"
0,0.2232895775257612,0.2117355221865876,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, customer's return history"
0,0.1538129520167712,0.1748204488076265,auto_approve,"Elevated risk driven by: COD payment, customer's return history, UPI payment"
0,0.221699333284863,0.1431216077102573,flag_for_review,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category"
0,0.1138797825182192,0.1102344489748124,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, UPI payment"
0,0.1227275487753852,0.1600014453628279,auto_approve,"Elevated risk driven by: unusually low order value, home category, grocery category"
1,0.0505319452707618,0.0705827927485962,auto_approve,"Elevated risk driven by: tier3 delivery area, grocery category, metro delivery area"
0,0.2016211421764218,0.1149478752601469,flag_for_review,"Elevated risk driven by: COD payment, tier3 delivery area, fashion category"
0,0.5798182287471845,0.540586255933185,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
1,0.2535408695241682,0.2305951511269527,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category"
0,0.4349216152683157,0.4375287566495577,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, large discount"
1,0.7205721964609164,0.7732090303445556,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, known return history"
0,0.0550078398930386,0.0663772891805479,auto_approve,"Elevated risk driven by: customer's return history, grocery category, metro delivery area"
0,0.1286925349902774,0.2034177564365123,auto_approve,"Elevated risk driven by: large discount, unusually low order value, beauty category"
0,0.2837708443813933,0.2132641519865889,flag_for_review,"Elevated risk driven by: customer's return history, large discount, home category"
0,0.2344796361085028,0.134848794460472,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category"
0,0.2713906543718396,0.223168233127124,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category"
0,0.068575397509813,0.0948598562606405,auto_approve,"Elevated risk driven by: COD payment, tier3 delivery area, UPI payment"
0,0.1515469269323547,0.1170555721810847,auto_approve,"Elevated risk driven by: home category, tier3 delivery area, grocery category"
0,0.177624998968807,0.1447536842519542,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category"
0,0.1804752166396498,0.185946429470755,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value"
0,0.2198141403613841,0.2232505529874133,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, fashion category"
0,0.0072734599399895,0.0142309902608749,auto_approve,"Elevated risk driven by: electronics category, card payment"
0,0.019052431316505,0.0284469687102393,auto_approve,"Elevated risk driven by: COD payment, large discount, fashion category"
0,0.0934525198553601,0.1201788498917592,auto_approve,"Elevated risk driven by: large discount, grocery category, customer's return history"
0,0.3466685130073919,0.2496236201213915,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category"
0,0.4184121065798277,0.3598281133468869,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, unusually low order value"
1,0.4394069536442996,0.4499429586615978,flag_for_review,"Elevated risk driven by: known return history, first-time buyer, home category"
0,0.1256942662875978,0.1670125828089958,auto_approve,"Elevated risk driven by: large discount, unusually low order value, customer's return history"
1,0.2897280120965333,0.1328839908941193,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category"
1,0.0499616882748172,0.047792113619878,auto_approve,"Elevated risk driven by: tier3 delivery area, unusually low order value, customer's return history"
0,0.1122862007182083,0.1347729756967582,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, large discount"
0,0.0747449749836967,0.1442195801524007,auto_approve,"Elevated risk driven by: beauty category, large discount, grocery category"
0,0.0652212166180122,0.0572277565305343,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, UPI payment"
1,0.04771923608936,0.0894862068580986,auto_approve,"Elevated risk driven by: COD payment, UPI payment, grocery category"
1,0.1301401181352472,0.1384854776772142,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, grocery category"
1,0.2210245991811773,0.0932325631867217,flag_for_review,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category"
1,0.3511190630434966,0.3478820837066202,flag_for_review,"Elevated risk driven by: COD payment, large discount, home category"
0,0.2662174896974407,0.3153535323617241,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value"
0,0.307696004344447,0.355066904215714,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, unusually low order value"
0,0.0755144243508871,0.086604182430847,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history, UPI payment"
1,0.228948966369996,0.1565673240817565,flag_for_review,"Elevated risk driven by: COD payment, home category, UPI payment"
1,0.3931260718133244,0.3579366027038764,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value"
0,0.2081086300907529,0.1438957495054769,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category"
0,0.0630683689564396,0.0807405470750815,auto_approve,"Elevated risk driven by: large discount, UPI payment, grocery category"
1,0.2240525958794469,0.2164895197191686,flag_for_review,"Elevated risk driven by: customer's return history, fashion category, large discount"
0,0.3958750720468931,0.3093305189420295,flag_for_review,"Elevated risk driven by: COD payment, known return history, first-time buyer"
1,0.2461260946100886,0.376557770203456,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, fashion category"
0,0.4933498790782464,0.5010225422016631,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
0,0.1941445110178936,0.1442107158904257,flag_for_review,"Elevated risk driven by: COD payment, large discount, beauty category"
0,0.1914725008528303,0.1626774473989052,flag_for_review,"Elevated risk driven by: customer's return history, tier3 delivery area, beauty category"
0,0.1940162322458773,0.1887280375692212,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, beauty category"
0,0.0127977708649363,0.027157286835839,auto_approve,"Elevated risk driven by: COD payment, UPI payment, grocery category"
0,0.2401237713874172,0.1978348413060981,flag_for_review,"Elevated risk driven by: COD payment, known return history, first-time buyer"
0,0.0097153260343347,0.0106448677170299,auto_approve,"Elevated risk driven by: COD payment, UPI payment, large discount"
1,0.1606939522690882,0.1833015601232493,flag_for_review,"Elevated risk driven by: unusually low order value, fashion category, grocery category"
0,0.1201521238778837,0.0824279817309258,auto_approve,"Elevated risk driven by: size-dependent item, fashion category, grocery category"
0,0.1202295484449943,0.1020317374521686,auto_approve,"Elevated risk driven by: unusually low order value, home category, grocery category"
0,0.0968928271073453,0.1293628638949052,auto_approve,"Elevated risk driven by: large discount, home category, UPI payment"
1,0.2140749410315042,0.2692394638191287,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, beauty category"
1,0.0854361008619359,0.0306909547559091,auto_approve,"Elevated risk driven by: COD payment, large discount, UPI payment"
0,0.3786069585068106,0.354377419339502,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, tier3 delivery area"
1,0.1717800038553888,0.1788584003336119,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, beauty category"
0,0.1243539229586728,0.1476714100390093,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, UPI payment"
1,0.2115079096524538,0.2073908333819643,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category"
0,0.0796929754651952,0.1074227734899337,auto_approve,"Elevated risk driven by: COD payment, customer's return history, tier3 delivery area"
1,0.0954744870263173,0.1440068088919303,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, large discount"
1,0.4737510731534426,0.519018879919861,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value"
0,0.1597091160085773,0.1022446203255723,auto_approve,"Elevated risk driven by: large discount, size-dependent item, fashion category"
1,0.7043773546969518,0.7650433930705107,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, known return history"
0,0.2012357205463744,0.1478685711903728,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, large discount"
0,0.3470782992584002,0.2746999531706994,flag_for_review,"Elevated risk driven by: COD payment, known return history, first-time buyer"
0,0.0563169924135352,0.0490233188578497,auto_approve,"Elevated risk driven by: large discount, customer's return history, metro delivery area"
1,0.5439209241019256,0.6032841346674908,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, COD payment"
0,0.1467634249679643,0.158459361150231,auto_approve,"Elevated risk driven by: large discount, beauty category, grocery category"
0,0.0635550958764346,0.0756298716226857,auto_approve,"Elevated risk driven by: home category, unusually low order value, UPI payment"
0,0.133720264889151,0.191082284681616,auto_approve,"Elevated risk driven by: COD payment, customer's return history, unusually low order value"
1,0.4473802141437579,0.6068822403770798,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value"
0,0.0505250751037621,0.0496033013295657,auto_approve,"Elevated risk driven by: fashion category, grocery category, electronics category"
0,0.0835410099422568,0.1160843565170001,auto_approve,"Elevated risk driven by: large discount, UPI payment, grocery category"
0,0.170672486357802,0.1666446438092369,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, UPI payment"
0,0.098082370520723,0.1076386816593208,auto_approve,"Elevated risk driven by: unusually low order value, home category, grocery category"
0,0.2515251382915701,0.1374044758472909,flag_for_review,"Elevated risk driven by: customer's return history, tier3 delivery area, fashion category"
0,0.0847383664327412,0.0511319864709549,auto_approve,"Elevated risk driven by: COD payment, home category, customer's return history"
0,0.0668727508256237,0.0628955632923905,auto_approve,"Elevated risk driven by: known return history, first-time buyer, unusually low order value"
0,0.1465685774241011,0.1158050597588224,auto_approve,"Elevated risk driven by: size-dependent item, fashion category, grocery category"
0,0.0412787747554936,0.0217260433664581,auto_approve,"Elevated risk driven by: tier3 delivery area, fashion category, large discount"
0,0.0346883258445115,0.0311724874625633,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, metro delivery area"
1,0.2222129408986973,0.2724397459235869,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category"
0,0.4001471144744803,0.2783331608826162,flag_for_review,"Elevated risk driven by: COD payment, known return history, first-time buyer"
0,0.021412057242957,0.0196216419400865,auto_approve,"Elevated risk driven by: UPI payment, customer's return history, electronics category"
0,0.0141024169105277,0.0182383952461894,auto_approve,"Elevated risk driven by: customer's return history, UPI payment, grocery category"
0,0.2692154873017016,0.1001161202771109,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, home category"
0,0.0658264746669014,0.0594520322433961,auto_approve,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category"
0,0.4100545906831589,0.4104057650713217,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
1,0.4544131788960627,0.2965929733375357,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, unusually low order value"
0,0.1012040684106929,0.1200622529439744,auto_approve,"Elevated risk driven by: COD payment, customer's return history, UPI payment"
0,0.1694331419143772,0.2709182121537949,flag_for_review,"Elevated risk driven by: large discount, COD payment, UPI payment"
0,0.3307422574667906,0.2881751924187434,flag_for_review,"Elevated risk driven by: known return history, first-time buyer, unusually low order value"
0,0.1002472006633087,0.0804987575205171,auto_approve,"Elevated risk driven by: beauty category, UPI payment, grocery category"
0,0.0970762440212611,0.105987018625432,auto_approve,"Elevated risk driven by: home category, unusually low order value, UPI payment"
0,0.0923357123372908,0.1224505195448076,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, grocery category"
1,0.1756201848893506,0.1424815050169812,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, UPI payment"
0,0.0408489767952268,0.0659819514101303,auto_approve,"Elevated risk driven by: unusually low order value, UPI payment, grocery category"
0,0.1017174856496031,0.1039924219132324,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, customer's return history"
0,0.3184484578356818,0.2256148729048371,flag_for_review,"Elevated risk driven by: COD payment, known return history, first-time buyer"
0,0.3703719980397029,0.28704548696466,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
1,0.310329135147396,0.3969102197127355,flag_for_review,"Elevated risk driven by: large discount, COD payment, unusually low order value"
0,0.0589796417311468,0.0792482329447464,auto_approve,"Elevated risk driven by: COD payment, UPI payment, unusually low order value"
0,0.0631178868686603,0.069102285232904,auto_approve,"Elevated risk driven by: beauty category, grocery category, electronics category"
0,0.1045488479992885,0.0540143587776166,auto_approve,"Elevated risk driven by: customer's return history, COD payment, UPI payment"
0,0.4937344055406635,0.4136105164759098,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, unusually low order value"
1,0.329619144900678,0.2362285805990126,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value"
0,0.1957484460420613,0.2758603651155131,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category"
0,0.2598896699549539,0.205781594431133,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category"
1,0.3696850496772766,0.3896176918161055,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, tier3 delivery area"
0,0.0985134888461112,0.1031268015969755,auto_approve,"Elevated risk driven by: home category, unusually low order value, grocery category"
0,0.1168130547353069,0.1925105887878404,auto_approve,"Elevated risk driven by: known return history, first-time buyer, beauty category"
0,0.1508185012513183,0.2420733772031796,auto_approve,"Elevated risk driven by: COD payment, beauty category, UPI payment"
0,0.2392846184400892,0.1616246473160197,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, grocery category"
1,0.335524992796147,0.3124813148918793,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category"
0,0.4683518357780397,0.4412517665755043,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, fashion category"
0,0.1318344664136916,0.0698953564568928,auto_approve,"Elevated risk driven by: COD payment, known return history, first-time buyer"
1,0.3384196904049489,0.2907583495922892,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category"
1,0.0914166780961341,0.0841018734398665,auto_approve,"Elevated risk driven by: large discount, unusually low order value, UPI payment"
1,0.2092964229742685,0.1734548283427015,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category"
0,0.09649904584054,0.1174992548997899,auto_approve,"Elevated risk driven by: COD payment, tier3 delivery area, UPI payment"
1,0.0757848574912508,0.0669828345211744,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, grocery category"
1,0.0898386682177191,0.0587206841909259,auto_approve,"Elevated risk driven by: unusually low order value, tier3 delivery area, large discount"
0,0.2452219056569524,0.3429505768671489,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, customer's return history"
0,0.3269476312148159,0.4387428771423506,flag_for_review,"Elevated risk driven by: customer's return history, large discount, home category"
0,0.0385133946326518,0.0514680122768491,auto_approve,"Elevated risk driven by: large discount, unusually low order value, metro delivery area"
0,0.1837721380211472,0.1767042920335321,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, UPI payment"
0,0.203115953697929,0.1274648332774527,flag_for_review,"Elevated risk driven by: tier3 delivery area, customer's return history, beauty category"
0,0.1724261722939288,0.1404622612434583,flag_for_review,"Elevated risk driven by: COD payment, beauty category, UPI payment"
0,0.3389063309804836,0.2255338540117008,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, fashion category"
1,0.2212078192954934,0.2110138657234372,flag_for_review,"Elevated risk driven by: home category, customer's return history, tier3 delivery area"
0,0.072820184158273,0.099254386315108,auto_approve,"Elevated risk driven by: customer's return history, UPI payment, grocery category"
0,0.1077739556140292,0.0839445173923896,auto_approve,"Elevated risk driven by: home category, large discount, grocery category"
0,0.5364724427078308,0.4009532383402103,flag_for_review,"Elevated risk driven by: COD payment, known return history, first-time buyer"
1,0.4250681430630931,0.446885113328785,flag_for_review,"Elevated risk driven by: size-dependent item, known return history, first-time buyer"
0,0.4758411059168172,0.3799744436516092,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value"
0,0.0910377317310491,0.1257996725336857,auto_approve,"Elevated risk driven by: large discount, customer's return history, grocery category"
0,0.3845435669533043,0.3121981871524524,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category"
0,0.2101403390380376,0.2134451507792808,flag_for_review,"Elevated risk driven by: known return history, first-time buyer, tier3 delivery area"
1,0.2913590974154156,0.3276084945541775,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area"
0,0.029450204338037,0.0550286710012419,auto_approve,"Elevated risk driven by: grocery category, card payment"
0,0.0590094244717772,0.0521700469491716,auto_approve,"Elevated risk driven by: home category, grocery category, electronics category"
0,0.070509357044159,0.0935076680561078,auto_approve,"Elevated risk driven by: unusually low order value, large discount, grocery category"
1,0.2217401836734699,0.254784480228242,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value"
1,0.2703534448998155,0.2878928032077468,flag_for_review,"Elevated risk driven by: COD payment, customer's return history, beauty category"
