order_id,customer_id,order_date,order_value,category,discount_pct,payment_method,is_first_time_buyer,customer_past_orders,customer_past_return_rate,delivery_pincode_tier,size_variant_flag,days_to_deliver,time_of_day_ordered,_latent_propensity,p_return_true,returned
d149acb5-33ee-487e-9904-04096986b64d,e4fc2035-70f1-45b1-82d0-0ee396f0a984,2025-01-11,4892.5,fashion,0.29,COD,1,0,,metro,1,7,evening,0.21199326223067969,0.5109,0
2dc66853-7f7a-47fb-9cc4-37cee99450c9,cd508d92-15fe-4a35-9c1b-37a278d36ea4,2025-09-11,1433.27,fashion,0.312,UPI,1,0,,tier2,1,5,evening,0.2771725532528444,0.5692,1
8509aa16-e8e9-43c3-b955-50d5ad406153,a6256430-3c71-4085-bbd4-f11ec5db53de,2025-06-07,3033.87,fashion,0.363,UPI,1,0,,tier2,1,3,evening,0.20459557629689876,0.4463,0
12a05c6c-6acd-44f4-a7ff-52fc2888951b,b7fee608-f381-4167-a173-bf1ad38bdb79,2025-02-25,20000.0,electronics,0.143,COD,1,0,,tier3,0,3,evening,0.05881659853496958,0.0195,0
faf90115-fdd1-4a30-a0fc-559d73fec5dd,a916a5f6-5d2b-40c3-94e9-1d4bd329d0de,2025-10-16,250.0,home,0.37,COD,1,0,,tier3,0,3,night,0.7296899354667504,0.5677,0
0c10ffee-4000-4293-ae79-e17ba22b86d3,4e40c152-4279-4fbe-8a2f-a127f5613ef3,2025-03-23,10953.53,beauty,0.145,UPI,1,0,,metro,0,5,morning,0.08097222048102413,0.0525,0
a1bc9f4d-d764-451a-97ec-adaa0501e02a,2286f067-3fb8-4d9d-8502-469f39a46441,2025-06-12,1447.4,fashion,0.33,UPI,1,0,,tier2,1,2,afternoon,0.2798863894924076,0.5302,1
c28098a0-396f-4451-834b-32ffdbe224d9,9d1d8bca-9218-4856-8619-cfee194da74f,2025-05-15,250.0,electronics,0.186,UPI,1,0,,metro,0,7,morning,0.24874291058771908,0.1844,0
ce42cec5-af45-499b-a1db-11baf6d939d9,9e94bd7f-0751-4b3d-8ad4-2e1e913839e7,2025-06-05,3965.8,fashion,0.357,UPI,1,0,,tier2,0,5,evening,0.3358319706571889,0.3055,0
ad531130-de7f-45ea-ba96-bcc89fd24dff,60ab47fa-fe76-4aa1-9125-a3006288e298,2025-03-04,726.5,fashion,0.397,card,1,0,,tier2,1,4,morning,0.2897378778415542,0.4424,0
6c473f39-a3ae-4a60-852e-4793fd3ba9b1,30888fd2-16bc-4533-a06f-0e0d4ed50f9d,2025-03-19,441.57,fashion,0.154,COD,1,0,,tier3,1,5,night,0.22452854262691951,0.5224,1
a5c8b6fe-29d0-4556-b540-d6402a31d2f2,f04ea3ca-68ee-4efe-a612-fe50610fd2dd,2025-05-10,250.0,fashion,0.335,COD,1,0,,tier3,1,4,night,0.2242312963277271,0.6952,1
05a2076b-bc2c-455f-9248-5b3945315c98,3b68140d-c04c-4ece-87a7-1b051083612b,2025-04-16,1184.8,grocery,0.422,COD,1,0,,tier3,0,4,evening,0.3098477304837669,0.408,1
5db6fa1b-8fd2-4e80-b0e9-b90f64df163d,ae552c33-7743-41ff-9ff7-18530729fd15,2025-05-20,1683.84,electronics,0.63,UPI,1,0,,tier2,0,7,afternoon,0.12288201183791768,0.1244,0
06c92090-d910-4f43-a7c7-a423ab9a5adb,236d11d7-cc84-47c1-9d4b-15dd6891dcbc,2025-09-23,1125.91,fashion,0.206,card,1,0,,metro,1,3,evening,0.22121655786542901,0.3497,0
2a1c2dab-1aa0-49c2-bc18-37eae7c06a3b,e6b84507-0320-4dab-b918-04a7dcb15931,2025-05-24,11797.36,home,0.108,card,1,0,,tier2,0,6,afternoon,0.27966983742156076,0.0435,0
f65f2e75-cbb2-40ae-bb2d-3988d62dd902,6b914b9c-926e-4431-b82e-f178aae9d5c0,2025-04-29,1516.31,fashion,0.457,netbanking,1,0,,tier3,1,3,evening,0.2677657562695904,0.6515,0
9a8bb62f-2036-48b3-936f-2661f69a9dc3,cd508d92-15fe-4a35-9c1b-37a278d36ea4,2025-08-15,1501.44,electronics,0.066,netbanking,0,1,0.284,tier2,0,3,evening,0.2771725532528444,0.0193,0
016a785c-c2d7-47a1-a4b5-826e57f252b6,19ae94ec-7d3b-445f-b9ac-092f54f91579,2025-03-29,441.55,fashion,0.21,UPI,1,0,,metro,1,1,afternoon,0.06852796151158619,0.1252,0
2f4bae90-b0d6-47c7-9ca3-3f7f05883b3a,19407932-d8b1-4cf9-823a-27cc0a751c71,2025-02-26,1510.75,electronics,0.236,card,1,0,,tier2,0,1,evening,0.24939791763606534,0.0864,0
5dd7af18-92a6-44cd-b786-8d15ab0d0bc8,28660f34-5a61-4e07-8f8c-96c4fb8d6d70,2025-02-03,3639.32,fashion,0.232,netbanking,1,0,,tier3,0,4,night,0.052918216172000036,0.2679,0
f74dab99-4b14-40f6-b8c3-e5505669f1a7,b5d3d3f1-49c6-47d2-a860-1917d3fa3322,2025-05-01,898.37,fashion,0.185,COD,1,0,,tier3,1,6,evening,0.34116143905998736,0.8873,1
36c4955c-dc56-4d90-9815-039f4b741041,11174ed1-8ca6-4cf5-bbe2-8a4f930137ed,2025-05-02,20000.0,beauty,0.75,card,1,0,,tier3,0,5,evening,0.06842336486313001,0.025,0
a852052a-306b-439a-b0e2-2aaa29a9035a,a65430c1-b88c-4a75-8504-7fad44dca109,2025-06-20,2228.88,beauty,0.325,card,1,0,,metro,0,9,evening,0.18723773115835693,0.1303,0
adcddee4-87ff-4ad0-a34f-0333552f2592,8cbd732d-d57a-4b45-b5e1-0c089747cbbe,2025-01-25,951.2,fashion,0.329,card,1,0,,tier2,1,4,evening,0.23983923810393037,0.4945,0
a7ff67a3-1991-4466-88b2-a7af09244f75,adea2b29-dc57-4c22-baa5-2b62090b278e,2025-05-27,865.9,beauty,0.286,COD,1,0,,tier2,0,4,night,0.4117868133302571,0.7509,1
5311096a-f129-44d3-a2f4-566170ea5cbc,265ca8d0-3df8-4d6f-9712-d08685f17132,2025-10-05,1064.89,grocery,0.544,UPI,1,0,,tier2,0,3,night,0.1913603605753747,0.1485,0
a7dd85f9-1f75-4452-90d6-5b423e06fbad,a426c8c9-d502-449a-b27f-7fdb3c29bf5a,2025-03-22,5132.06,fashion,0.187,card,1,0,,metro,0,2,evening,0.17228835136124024,0.1589,0
e526f09a-cc01-45b3-9076-16c3f262bb15,c967d130-c116-4a5c-8589-391097b66b37,2025-04-15,3299.77,fashion,0.175,UPI,1,0,,tier2,0,2,night,0.04915448350944119,0.3964,0
532bfb63-ad01-4f53-a389-5f29b66950a6,b3a22f06-67e9-4f25-be9c-c94133fb91e9,2025-01-17,250.0,fashion,0.093,COD,1,0,,tier3,1,4,afternoon,0.44930858167455523,0.8139,1
a095fd50-7dc3-4fbd-a4d9-d045c12ffefc,56a30258-3565-44b2-a8d7-1d0adece59a8,2025-10-21,432.14,grocery,0.101,COD,1,0,,tier3,0,4,afternoon,0.1548544510371693,0.2069,0
324b38cb-7673-460d-a287-be4f87d67fa3,49a190f2-c9c8-441e-b450-f1343adf4d1a,2025-09-07,609.24,beauty,0.204,UPI,1,0,,tier2,0,2,night,0.4134664929263236,0.1162,1
bb517203-a736-40c3-a3d5-37be90f7c8ce,809440e5-dc7b-48de-8000-53ac94935dec,2025-01-20,1761.07,electronics,0.461,card,1,0,,metro,0,5,evening,0.17298841463602524,0.1367,0
72b0b5ab-ef09-4471-9f97-d8e8be9db9ac,e75b5a37-ac60-4066-a040-3617f0d903ea,2025-09-23,563.1,fashion,0.389,COD,1,0,,metro,1,3,evening,0.24645297721478737,0.7915,1
86253fa4-ce2e-4e5e-93f2-9d07ae7962c4,99e318ff-1a69-4f68-addf-975990bd0414,2025-02-07,646.19,fashion,0.246,card,1,0,,metro,1,5,afternoon,0.2434169799043869,0.2505,0
b13713a7-b771-44ce-807e-c2afddc392ba,dd9fa69c-e6fe-4e15-a6f8-755e7b06b853,2025-04-05,15697.32,fashion,0.157,COD,1,0,,tier3,1,6,afternoon,0.32492766544731544,0.3788,0
b4320483-a93e-49cb-81bf-1d3087fa8469,a8d82596-a628-4090-9c9d-4dd32b4ae4d8,2025-01-25,1334.87,electronics,0.113,UPI,1,0,,metro,0,2,afternoon,0.17068626302318904,0.0746,0
1e782c5d-884e-47e9-869b-dfb35dd261eb,3a4025ba-356f-419f-90da-97af7ddb2e4d,2025-10-07,418.43,beauty,0.234,netbanking,1,0,,metro,0,8,morning,0.30768308227881586,0.2053,0
658c6193-afb2-4bcb-a7bc-c5400dcfe555,b209d179-6418-4f8c-bd42-8e4f831f0776,2025-04-18,821.05,fashion,0.061,COD,1,0,,metro,1,1,evening,0.27580452681496,0.4322,0
7b851079-4106-4a44-be38-e963c3f9973c,ca2fe15e-112f-4628-a780-35be48c1c3b1,2025-07-12,499.74,electronics,0.205,COD,1,0,,metro,0,2,morning,0.20115272590154482,0.303,0
6c1b8237-cd50-4ab4-9a02-c25f04728717,3a10c9d8-7244-4111-ab9e-df23dad5c58b,2025-01-03,1334.31,fashion,0.52,COD,1,0,,tier2,1,3,afternoon,0.33399605777104996,0.8421,1
a47fb112-ac83-4b03-9c5d-ff9cba4d61dd,ef0ff2d2-35b5-48b5-b806-a1f742caa3de,2025-01-29,11438.42,beauty,0.277,UPI,1,0,,metro,0,3,night,0.22359865383939137,0.0221,0
77f76ad9-3ef2-4e5a-a6cc-d4cdcab4396c,4c113ca6-2f3e-4575-82ea-ec032586d824,2025-09-28,2145.0,fashion,0.444,UPI,1,0,,metro,1,3,afternoon,0.0920841435969077,0.4735,0
32d05a47-74da-4eb9-985b-90b5c7e303d6,8c24e923-2dbf-4f43-b0b2-6e851d21fa34,2025-07-13,653.8,fashion,0.065,COD,0,2,0.109,tier2,1,3,evening,0.10820090543681238,0.4722,1
3acec472-48a8-4b5a-a350-990330ce94db,f9852313-5fdc-437c-9c37-d03dbf8c8f0e,2025-10-04,4169.03,fashion,0.154,UPI,1,0,,tier2,1,3,evening,0.13745108080776064,0.374,0
88782791-6427-4ec4-9300-94f9940ae583,80281626-ed74-46d1-a595-e40cdac50a8a,2025-01-06,2165.67,fashion,0.421,UPI,1,0,,metro,1,4,evening,0.25979890009270734,0.4406,1
7a823939-8345-4141-8dac-e568a0303348,dea29f8e-ac26-475e-a225-300fac669ed0,2025-06-05,250.0,beauty,0.27,COD,1,0,,metro,0,3,evening,0.2211439005048725,0.3606,0
8f362304-9bc7-41f8-8e9b-615cb7594c73,26a2a8f1-fd8f-4235-a9c7-77f65704c530,2025-10-06,2985.15,beauty,0.196,UPI,0,1,0.092,tier2,0,4,evening,0.24597285000833133,0.0441,0
497e86e0-bb9e-4465-ab86-a13d8e5bae82,fddab96a-bc23-43d2-a1f4-76de3a7b7f5c,2025-02-03,419.13,fashion,0.337,COD,1,0,,tier2,0,1,afternoon,0.08979930230446,0.3576,1
d242cbb4-033e-4da8-b51e-1ce1f2b9a436,059cd0cd-c524-403d-90a7-aa5e9d51749d,2025-03-05,6755.88,fashion,0.474,COD,1,0,,tier2,1,3,night,0.2033814634391261,0.4806,0
a1690afc-c17a-425b-a84b-5d77e0dc28aa,76d2e938-826e-436d-8e9e-46c56a7a791e,2025-05-09,2037.62,electronics,0.173,COD,1,0,,tier2,0,2,morning,0.22287364608691065,0.2146,0
28d5a3a7-83fd-4e2a-8242-11071f338c24,5e758f8f-c2ad-4e0c-b4fc-026916c24854,2025-09-09,275.77,fashion,0.368,UPI,1,0,,metro,1,4,night,0.048627470043128354,0.3147,0
8a295b4e-6d11-4ce1-be14-4213978d66d2,b0694581-e5bf-4757-913a-46834d324ff0,2025-04-04,3894.78,electronics,0.274,UPI,0,1,0.348,metro,0,4,morning,0.2365731909103324,0.0393,1
d6b191ff-9c70-4482-a2ff-da98fea373d2,76d2e938-826e-436d-8e9e-46c56a7a791e,2025-07-13,992.09,grocery,0.291,card,0,1,0.171,tier3,0,9,night,0.22287364608691065,0.113,0
c6947de0-0ada-4497-a14d-f26d6ca53cd1,b0694581-e5bf-4757-913a-46834d324ff0,2025-02-24,844.68,home,0.364,COD,0,2,0.199,tier3,0,4,afternoon,0.2365731909103324,0.486,1
9314f05d-5342-46fb-aa8e-dc0bdb39399d,0fba06d8-d561-4e1e-8221-f56fd92a018c,2025-07-03,2126.51,electronics,0.456,card,1,0,,tier3,0,3,night,0.41585134920398,0.1442,0
96abf2ec-cd3e-4f73-b09d-d40d099fb3cc,cfa6718c-6425-4250-8ae9-f124849a2a34,2025-04-13,11107.46,beauty,0.24,COD,1,0,,tier3,0,6,evening,0.26428705277408854,0.4282,1
81bb4bb0-2f67-484c-b5da-9b35d03cb8cc,f2811512-6d74-428f-81ae-77df22796b31,2025-09-08,2836.75,beauty,0.083,UPI,1,0,,tier2,0,3,morning,0.2916477929418046,0.2156,1
0e4fbd0b-7fc6-41a2-9b82-863575fa94db,f2811512-6d74-428f-81ae-77df22796b31,2025-09-18,5092.1,electronics,0.081,UPI,0,1,0.32,metro,0,3,morning,0.2916477929418046,0.0142,0
57fb1b8e-b6ee-406a-bc64-80dc5e97ba3f,c3f1cc06-68c1-442a-b18b-6338217bcf62,2025-06-23,564.53,home,0.481,UPI,1,0,,metro,0,5,night,0.1091421274751211,0.2489,0
49cc984b-c34a-450d-9fed-e2a4b1335fd6,dea29f8e-ac26-475e-a225-300fac669ed0,2025-07-01,6329.53,fashion,0.086,UPI,0,1,0.291,tier2,1,1,morning,0.2211439005048725,0.0923,0
960a9005-ad3a-441b-ab88-6c5b08321a63,d2e06185-41b3-4488-a0c7-7165ae31370e,2025-03-01,3585.07,fashion,0.275,UPI,1,0,,metro,1,1,evening,0.4955830568370258,0.1222,0
d00489c1-52f7-4608-aa0c-906325af3924,80281626-ed74-46d1-a595-e40cdac50a8a,2025-04-17,363.61,home,0.064,COD,0,1,0.223,metro,0,3,night,0.25979890009270734,0.066,1
59491403-db0b-4658-abf9-21a741ce627d,359835d2-74a6-4ae7-bdf8-2bdc4ed675dd,2025-08-12,1634.14,fashion,0.022,card,1,0,,metro,1,6,evening,0.05662677973259444,0.4034,0
2502edc8-ad1f-4516-bec2-e1bf6f41f341,236d11d7-cc84-47c1-9d4b-15dd6891dcbc,2025-04-20,1124.43,beauty,0.112,COD,0,1,0.147,metro,1,3,afternoon,0.22121655786542901,0.1129,0
ca20ebf0-8546-4c88-92b8-e97ff57ace6b,78f8646d-d401-40a1-8b6d-605e45f29fb6,2025-03-09,402.53,fashion,0.504,COD,1,0,,tier3,1,5,afternoon,0.2928560981860891,0.9331,1
17b379a6-f442-490e-9463-a56a13937bf6,6998bf5b-2957-4b20-9fbb-95e19c4d485a,2025-07-18,258.67,grocery,0.142,UPI,1,0,,metro,0,7,evening,0.2923331864352393,0.133,0
6e891d98-fd63-4bb9-9100-b5e1a4e9049b,c54b4d61-dda5-4d05-96b1-4aca694d9671,2025-07-14,5158.96,electronics,0.437,card,1,0,,metro,0,2,evening,0.15960867264431888,0.1152,0
8de708eb-d049-423f-97ca-c00efba5d24f,60ab47fa-fe76-4aa1-9125-a3006288e298,2025-05-25,1081.56,fashion,0.116,COD,0,1,0.238,tier3,1,3,night,0.2897378778415542,0.25,0
27ba97ec-0ce8-44a2-aead-641570664912,f8058711-faa6-4eca-a2ab-1fa0ad185832,2025-06-25,9924.71,electronics,0.372,UPI,1,0,,tier3,0,6,evening,0.04047509547806022,0.1177,0
a3a514cb-2602-4bec-a771-bdc806f082ea,c04c2c09-5f42-4b59-aeb5-6d35280a5d01,2025-10-25,449.49,home,0.309,UPI,1,0,,metro,0,1,morning,0.06067469417646223,0.2417,0
ccc8a601-89a1-41a2-b244-97b834393dc5,c967d130-c116-4a5c-8589-391097b66b37,2025-05-13,753.68,fashion,0.055,card,0,1,0.182,tier2,1,3,evening,0.04915448350944119,0.2357,1
b442dda2-f9c7-4adf-845a-4ea2758224c2,fddab96a-bc23-43d2-a1f4-76de3a7b7f5c,2025-07-21,524.62,fashion,0.239,UPI,0,1,0.127,metro,1,4,morning,0.08979930230446,0.2615,1
ebf54368-3390-4fe8-b884-ef3bc63535a0,0cba70d8-7b76-4a59-90e8-413b36d73797,2025-08-18,1965.58,fashion,0.305,COD,1,0,,tier2,1,4,morning,0.21055725528180214,0.8541,1
c07fcbab-7325-4c89-9682-02bbf5017ad5,c5d85ede-c256-42df-b993-35deb12a5516,2025-01-04,572.7,beauty,0.295,COD,1,0,,metro,0,2,morning,0.3517803851773976,0.3198,1
3a261b3f-8bfc-4898-9b12-ce2b6d097a32,38543a37-c3ff-4947-a0be-4c688daad6b3,2025-05-07,1286.0,home,0.204,UPI,1,0,,metro,0,5,evening,0.3007027884503935,0.1158,0
3161ebfb-1b69-488f-bbdd-9112901b21e2,295d4a40-aeb6-45a6-8138-a2b4c50415aa,2025-01-25,5436.44,fashion,0.478,UPI,1,0,,tier2,1,1,evening,0.38559486575544727,0.2626,0
3a92be51-5533-4e44-9632-5b5d309c0b07,c1d72fdc-2ec8-4a56-acd3-5dc9168f5ab8,2025-06-06,3569.84,fashion,0.374,COD,1,0,,tier2,1,5,evening,0.16482652189748134,0.7405,0
dbeef2d1-0e58-4760-ba21-38104164beb5,1ec19d12-c4c9-4320-a035-98e17c951577,2025-06-28,464.32,fashion,0.186,UPI,1,0,,tier2,1,8,morning,0.18576378008237582,0.4439,1
d41ed440-b383-47e9-a325-2e6c6c1429c2,b86ee3a9-928c-4ec5-8783-0beb41950f27,2025-05-10,966.25,fashion,0.247,UPI,0,1,0.021,tier2,1,7,evening,0.05573145024510638,0.108,0
f3d60eca-c0b9-4264-aed6-2a9775321b5a,c3f1cc06-68c1-442a-b18b-6338217bcf62,2025-03-24,420.32,fashion,0.259,card,0,1,0.144,tier2,1,3,evening,0.1091421274751211,0.2187,0
2144a33f-0e52-496d-9b59-7c59a53328c8,49a190f2-c9c8-441e-b450-f1343adf4d1a,2025-10-14,993.22,electronics,0.163,COD,0,1,0.379,metro,0,1,evening,0.4134664929263236,0.0464,0
996de82d-066f-488a-bd08-ee95073a3e2f,28ec42d4-b23f-4146-a22d-131afdd06fec,2025-10-27,746.34,fashion,0.131,card,1,0,,tier3,1,5,evening,0.3958288561774479,0.4567,1
1638a1d7-3b15-4229-a583-90084b4bec7b,328a3f2e-4f4c-43bf-9e08-f4acd5615061,2025-03-06,1398.51,beauty,0.297,card,1,0,,metro,0,2,morning,0.12950940053657903,0.1712,0
b1a1b671-7355-40c0-823e-aa49e5736ac7,9a93ae46-0d1a-4537-a767-159ea6656f6d,2025-06-04,318.24,fashion,0.123,netbanking,1,0,,tier2,1,3,evening,0.10784218495956682,0.3147,0
1e9ecbbf-e7ae-42fe-968d-7a5fed73da87,171da275-1177-47e0-8508-b0c0b9a18def,2025-10-20,250.0,electronics,0.48,UPI,1,0,,metro,0,4,evening,0.2333357897188074,0.2704,0
55cfd264-6547-441d-9d49-71c90030c12e,44408e56-9a11-44d5-8a79-5e1ddafd28e1,2025-02-17,250.0,electronics,0.397,UPI,1,0,,tier2,0,3,morning,0.24706696213115537,0.0676,0
2db356d9-f096-4aaa-abeb-74fd01258b2a,4c2d0fbf-fe06-450e-8a17-136766d2e685,2025-06-08,1814.26,fashion,0.433,COD,1,0,,tier2,1,3,evening,0.23081817084314912,0.7388,1
9408f60b-8cce-4ecd-984d-288dc7ba8b3a,67939c94-864b-476c-adbc-b69702fdd112,2025-09-20,2184.21,electronics,0.429,UPI,1,0,,tier2,0,1,afternoon,0.3325622338548419,0.1665,1
f9f57b4a-087d-4d1b-a381-fd9833c456a8,7ec9d46b-0141-4835-accd-a9841843ca7e,2025-06-09,1361.04,fashion,0.323,UPI,1,0,,tier3,1,4,afternoon,0.07319325355511432,0.4621,0
0280ac3a-9fc1-4eed-bedb-948036d08c75,26a2a8f1-fd8f-4235-a9c7-77f65704c530,2025-03-08,680.02,beauty,0.213,card,0,2,0.321,metro,0,1,evening,0.24597285000833133,0.154,0
33417ab2-ea53-42ba-b4d8-3b7880896e37,b209d179-6418-4f8c-bd42-8e4f831f0776,2025-05-15,3482.09,fashion,0.504,netbanking,0,1,0.227,tier3,1,6,afternoon,0.27580452681496,0.2623,0
362799b2-1c44-48a3-91f9-3d89a084ed94,8c24e923-2dbf-4f43-b0b2-6e851d21fa34,2025-09-09,1897.89,fashion,0.066,COD,0,3,0.058,tier2,1,1,morning,0.10820090543681238,0.2773,0
7bc6609f-b3af-4609-9699-c27e2c52c0d2,0c9b2f44-db07-40fd-a5e8-321ab5ffef6f,2025-09-25,3393.6,fashion,0.327,UPI,1,0,,metro,1,1,afternoon,0.2560233812776348,0.3389,0
bafa77dd-2254-4ae1-b651-69ef667386c5,a2a6e4a7-73f0-4f60-8023-1d364c305e4d,2025-05-29,543.98,beauty,0.219,COD,1,0,,metro,0,1,morning,0.23228588338828865,0.3218,0
153c427c-9012-42ce-a47c-81ace4a462ea,f9852313-5fdc-437c-9c37-d03dbf8c8f0e,2025-06-26,767.33,fashion,0.289,card,0,1,0.044,tier2,1,3,afternoon,0.13745108080776064,0.0851,0
6f6819d5-8871-4caf-a93f-6c9fc3b0bea4,87c90f8c-18d5-41bd-a017-72dc3f5b1ad3,2025-10-14,1181.05,electronics,0.316,card,1,0,,metro,0,3,morning,0.32765833124561905,0.2545,0
b10a4772-5ebf-4acc-846e-4c6fb3dd503e,b5d3d3f1-49c6-47d2-a860-1917d3fa3322,2025-02-09,653.99,home,0.228,COD,0,1,0.329,tier3,0,5,evening,0.34116143905998736,0.1789,1
18e0ce04-db10-4e6c-8f4f-a81ae75a9050,c54b4d61-dda5-4d05-96b1-4aca694d9671,2025-05-28,2650.16,beauty,0.158,card,0,1,0.081,tier3,0,3,afternoon,0.15960867264431888,0.0373,0
df4286c8-feb6-4839-855b-949068655f45,835b4038-88dc-4965-b6b8-921d3b0ad19c,2025-08-02,1795.52,fashion,0.67,COD,1,0,,metro,1,1,afternoon,0.18168234468688693,0.4606,0
776305f1-b437-4cde-875d-a4d2f59d6ee7,5e758f8f-c2ad-4e0c-b4fc-026916c24854,2025-08-08,4020.5,fashion,0.294,COD,0,1,0.0,tier2,0,4,evening,0.048627470043128354,0.1707,0
91a36351-8715-47d7-9759-31d5283e2af9,00ee6a6c-7fdb-4d2c-971d-b1bfa29fc269,2025-02-19,288.66,grocery,0.491,card,1,0,,metro,0,1,afternoon,0.18608348760507418,0.109,0
4b54e153-3c80-4b64-bfd8-76f4884a7528,b409e3d7-b9a4-422f-952f-eaf1d5521144,2025-05-03,2446.58,fashion,0.108,netbanking,1,0,,metro,1,5,morning,0.3974441051585353,0.4599,0
bbfb53e4-8183-459e-a117-c18a448240ff,08aef544-c5e9-4643-9aa9-07339815a3b1,2025-08-09,371.42,electronics,0.17,UPI,1,0,,tier2,0,2,morning,0.3389478327833424,0.1049,1
eb4bf18f-6966-470f-a9d5-6b2f8f1c7c5f,cd508d92-15fe-4a35-9c1b-37a278d36ea4,2025-01-22,343.27,fashion,0.392,COD,0,2,0.249,tier2,1,3,evening,0.2771725532528444,0.5999,1
29936466-f86a-4c60-9c0d-c6ac33e05493,a7943808-f923-4e87-95b7-ac6a0c8b53d8,2025-10-21,608.03,electronics,0.379,UPI,1,0,,metro,0,3,night,0.5777434668907969,0.2577,0
38565474-b631-4c43-a099-fae43b8fb72f,7950cbc5-8eee-4ebd-a1fb-7444b8b3a4b8,2025-02-04,613.39,electronics,0.555,COD,1,0,,metro,0,5,evening,0.19283338499564623,0.5972,0
03624e3a-0fa8-4d8d-9ddd-815f93eeda5e,161df1c7-36db-490d-9f64-9879a7de2f27,2025-09-20,3408.53,fashion,0.335,COD,1,0,,tier3,0,5,evening,0.24074547305735522,0.5735,0
17d92c79-e922-42f1-a160-60c6b1ed0df0,6d6ae56d-11fa-4053-be24-184c1da67ec2,2025-02-28,1318.41,fashion,0.282,COD,1,0,,tier2,1,3,afternoon,0.13845962298865533,0.6294,1
39039d07-d8e5-4000-a7e2-e7e602895f78,59265d36-e12e-4bfc-b8a8-29de0a16e8c5,2025-04-26,250.0,fashion,0.197,UPI,1,0,,tier2,1,3,night,0.35941268307576457,0.6179,0
873d7b7d-366f-41bb-87e0-4801d94499f4,938245c2-8647-4454-aa1b-998878f08b78,2025-01-07,1849.91,electronics,0.408,COD,1,0,,tier3,0,5,morning,0.29048499029100583,0.5746,0
ca59e30a-c699-42e8-b150-fa4ae544aa17,835b4038-88dc-4965-b6b8-921d3b0ad19c,2025-08-25,1337.04,home,0.201,card,0,1,0.146,tier3,0,6,afternoon,0.18168234468688693,0.0335,0
4463a8a9-beb3-4aa5-9a9b-0421e7ada1a1,9e244b29-e59a-4151-9944-d0558be18f54,2025-05-30,1402.68,fashion,0.491,UPI,1,0,,tier2,0,3,night,0.3174880999559512,0.402,0
